model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
AutoML,29,112,spatial-relational,verify,16,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,29,64,spatial-relational,verify,17,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
AutoML,29,204,spatial-relational,verify,18,Right;B;A/Right;D;C/Right;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,29,65,spatial-relational,verify,19,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,29,111,spatial-relational,verify,20,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
AutoML,29,62,spatial-relational,verify,21,Right;C;B/Right;D;C/Right;B;A,Left;A;D,True,True,1,adaption,,,
AutoML,29,116,spatial-relational,verify,22,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,29,19,spatial-relational,verify,23,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
AutoML,29,156,spatial-relational,verify,24,Right;B;A/Right;D;C/Right;B;C,Left;D;A,False,True,0,adaption,,,
AutoML,29,18,spatial-relational,verify,25,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,29,114,spatial-relational,verify,26,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,29,158,spatial-relational,verify,27,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
AutoML,29,109,spatial-relational,verify,28,Right;C;B/Right;B;A/Right;D;C,Right;D;A,True,True,1,adaption,,,
AutoML,29,155,spatial-relational,verify,29,Right;B;A/Right;C;B/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,29,108,spatial-relational,verify,30,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,29,70,spatial-relational,verify,31,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,29,117,spatial-relational,verify,32,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,29,207,spatial-relational,verify,33,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
AutoML,29,21,spatial-relational,verify,34,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,29,162,spatial-relational,verify,35,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,29,159,spatial-relational,verify,36,Right;D;C/Right;B;A/Right;C;B,Left;D;A,False,False,1,adaption,,,
AutoML,29,69,spatial-relational,verify,37,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,29,115,spatial-relational,verify,38,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,29,17,spatial-relational,verify,39,Left;A;B/Left;B;C/Left;C;D,Left;A;D,True,True,1,adaption,,,
AutoML,29,203,spatial-relational,verify,40,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,29,66,spatial-relational,verify,41,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,29,110,spatial-relational,verify,42,Right;C;B/Right;D;C/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,29,157,spatial-relational,verify,43,Right;C;B/Right;B;A/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,29,20,spatial-relational,verify,44,Left;B;C/Left;C;D/Left;A;B,Left;A;D,True,True,1,adaption,,,
AutoML,29,205,spatial-relational,verify,45,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,29,166,spatial-relational,verify,46,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
AutoML,29,68,spatial-relational,verify,47,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,29,107,spatial-relational,verify,48,Right;B;A/Right;C;B/Right;D;C,Right;D;A,True,True,1,adaption,,,
AutoML,30,158,spatial-relational,verify,1,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
AutoML,30,67,spatial-relational,verify,2,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,30,66,spatial-relational,verify,3,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,30,70,spatial-relational,verify,4,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,30,69,spatial-relational,verify,5,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,30,116,spatial-relational,verify,6,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,30,115,spatial-relational,verify,7,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,30,205,spatial-relational,verify,8,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,30,163,spatial-relational,verify,9,Left;B;C/Left;A;B/Left;C;D,Right;A;B,False,False,1,adaption,,,
AutoML,30,107,spatial-relational,verify,10,Right;B;A/Right;C;B/Right;D;C,Right;D;A,True,True,1,adaption,,,
AutoML,30,65,spatial-relational,verify,11,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,30,207,spatial-relational,verify,12,Right;D;C/Right;B;A/Right;C;B,Right;A;B,False,False,1,adaption,,,
AutoML,30,112,spatial-relational,verify,13,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,30,21,spatial-relational,verify,14,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,30,166,spatial-relational,verify,15,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
AutoML,30,203,spatial-relational,verify,16,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,30,118,spatial-relational,verify,17,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,30,68,spatial-relational,verify,18,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,30,19,spatial-relational,verify,19,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
AutoML,30,108,spatial-relational,verify,20,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,30,156,spatial-relational,verify,21,Right;B;A/Right;D;C/Right;B;C,Left;D;A,True,True,1,adaption,,,
AutoML,30,60,spatial-relational,verify,22,Right;B;A/Right;D;C/Right;B;C,Left;A;D,False,True,0,adaption,,,
AutoML,30,161,spatial-relational,verify,23,Left;A;B/Left;B;C/Left;C;D,Right;A;B,False,False,1,adaption,,,
AutoML,30,111,spatial-relational,verify,24,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
AutoML,30,206,spatial-relational,verify,25,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
AutoML,30,62,spatial-relational,verify,26,Right;C;B/Right;D;C/Right;B;A,Left;A;D,True,True,1,adaption,,,
AutoML,30,165,spatial-relational,verify,27,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,30,64,spatial-relational,verify,28,Right;D;C/Right;C;B/Right;B;A,Left;A;D,False,True,0,adaption,,,
AutoML,30,208,spatial-relational,verify,29,Right;D;C/Right;C;B/Right;B;A,Right;A;B,True,False,0,adaption,,,
AutoML,30,109,spatial-relational,verify,30,Right;C;B/Right;B;A/Right;D;C,Right;D;A,False,True,0,adaption,,,
AutoML,30,164,spatial-relational,verify,31,Left;B;C/Left;C;D/Left;A;B,Right;A;B,True,False,0,adaption,,,
AutoML,30,20,spatial-relational,verify,32,Left;B;C/Left;C;D/Left;A;B,Left;A;D,False,True,0,adaption,,,
AutoML,30,117,spatial-relational,verify,33,Left;C;D/Left;A;B/Left;B;C,Left;D;A,True,False,0,adaption,,,
AutoML,30,22,spatial-relational,verify,34,Left;C;D/Left;B;C/Left;A;B,Left;A;D,True,True,1,adaption,,,
AutoML,30,162,spatial-relational,verify,35,Left;A;B/Left;C;D/Left;B;C,Right;A;B,True,False,0,adaption,,,
AutoML,30,155,spatial-relational,verify,36,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
AutoML,30,157,spatial-relational,verify,37,Right;C;B/Right;B;A/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,30,59,spatial-relational,verify,38,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
AutoML,30,61,spatial-relational,verify,39,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
AutoML,30,113,spatial-relational,verify,40,Left;A;B/Left;B;C/Left;C;D,Left;D;A,True,False,0,adaption,,,
AutoML,30,204,spatial-relational,verify,41,Right;B;A/Right;D;C/Right;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,30,18,spatial-relational,verify,42,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,30,160,spatial-relational,verify,43,Right;D;C/Right;C;B/Right;B;A,Left;D;A,True,False,0,adaption,,,
AutoML,30,114,spatial-relational,verify,44,Left;A;B/Left;C;D/Left;B;C,Left;D;A,True,False,0,adaption,,,
AutoML,30,17,spatial-relational,verify,45,Left;A;B/Left;B;C/Left;C;D,Left;A;D,False,True,0,adaption,,,
AutoML,30,159,spatial-relational,verify,46,Right;D;C/Right;B;A/Right;C;B,Left;D;A,True,False,0,adaption,,,
AutoML,30,110,spatial-relational,verify,47,Right;C;B/Right;D;C/Right;B;A,Right;D;A,False,True,0,adaption,,,
AutoML,30,63,spatial-relational,verify,48,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
AutoML,31,67,spatial-relational,verify,1,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,31,166,spatial-relational,verify,2,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
AutoML,31,109,spatial-relational,verify,3,Right;C;B/Right;B;A/Right;D;C,Right;D;A,True,True,1,adaption,,,
AutoML,31,158,spatial-relational,verify,4,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
AutoML,31,110,spatial-relational,verify,5,Right;C;B/Right;D;C/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,31,113,spatial-relational,verify,6,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,31,20,spatial-relational,verify,7,Left;B;C/Left;C;D/Left;A;B,Left;A;D,True,True,1,adaption,,,
AutoML,31,203,spatial-relational,verify,8,Right;B;A/Right;C;B/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,31,155,spatial-relational,verify,9,Right;B;A/Right;C;B/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,31,160,spatial-relational,verify,10,Right;D;C/Right;C;B/Right;B;A,Left;D;A,False,False,1,adaption,,,
AutoML,31,204,spatial-relational,verify,11,Right;B;A/Right;D;C/Right;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,31,59,spatial-relational,verify,12,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
AutoML,31,65,spatial-relational,verify,13,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,31,159,spatial-relational,verify,14,Right;D;C/Right;B;A/Right;C;B,Left;D;A,False,False,1,adaption,,,
AutoML,31,156,spatial-relational,verify,15,Right;B;A/Right;D;C/Right;B;C,Left;D;A,False,True,0,adaption,,,
AutoML,31,107,spatial-relational,verify,16,Right;B;A/Right;C;B/Right;D;C,Right;D;A,False,True,0,adaption,,,
AutoML,31,205,spatial-relational,verify,17,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,31,17,spatial-relational,verify,18,Left;A;B/Left;B;C/Left;C;D,Left;A;D,True,True,1,adaption,,,
AutoML,31,62,spatial-relational,verify,19,Right;C;B/Right;D;C/Right;B;A,Left;A;D,True,True,1,adaption,,,
AutoML,31,117,spatial-relational,verify,20,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,31,114,spatial-relational,verify,21,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,31,68,spatial-relational,verify,22,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,31,116,spatial-relational,verify,23,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,31,61,spatial-relational,verify,24,Right;C;B/Right;B;A/Right;D;C,Left;A;D,True,True,1,adaption,,,
AutoML,31,60,spatial-relational,verify,25,Right;B;A/Right;D;C/Right;B;C,Left;A;D,False,True,0,adaption,,,
AutoML,31,208,spatial-relational,verify,26,Right;D;C/Right;C;B/Right;B;A,Right;A;B,False,False,1,adaption,,,
AutoML,31,162,spatial-relational,verify,27,Left;A;B/Left;C;D/Left;B;C,Right;A;B,True,False,0,adaption,,,
AutoML,31,111,spatial-relational,verify,28,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
AutoML,31,112,spatial-relational,verify,29,Right;D;C/Right;C;B/Right;B;A,Right;D;A,False,True,0,adaption,,,
AutoML,31,21,spatial-relational,verify,30,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,31,164,spatial-relational,verify,31,Left;B;C/Left;C;D/Left;A;B,Right;A;B,True,False,0,adaption,,,
AutoML,31,19,spatial-relational,verify,32,Left;B;C/Left;A;B/Left;C;D,Left;A;D,False,True,0,adaption,,,
AutoML,31,108,spatial-relational,verify,33,Right;B;A/Right;D;C/Right;B;C,Right;D;A,False,True,0,adaption,,,
AutoML,31,163,spatial-relational,verify,34,Left;B;C/Left;A;B/Left;C;D,Right;A;B,True,False,0,adaption,,,
AutoML,31,157,spatial-relational,verify,35,Right;C;B/Right;B;A/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,31,22,spatial-relational,verify,36,Left;C;D/Left;B;C/Left;A;B,Left;A;D,True,True,1,adaption,,,
AutoML,31,207,spatial-relational,verify,37,Right;D;C/Right;B;A/Right;C;B,Right;A;B,True,False,0,adaption,,,
AutoML,31,18,spatial-relational,verify,38,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,31,118,spatial-relational,verify,39,Left;C;D/Left;B;C/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,31,69,spatial-relational,verify,40,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,31,63,spatial-relational,verify,41,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
AutoML,31,161,spatial-relational,verify,42,Left;A;B/Left;B;C/Left;C;D,Right;A;B,True,False,0,adaption,,,
AutoML,31,115,spatial-relational,verify,43,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,31,70,spatial-relational,verify,44,Left;C;D/Left;B;C/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,31,206,spatial-relational,verify,45,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
AutoML,31,165,spatial-relational,verify,46,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,31,64,spatial-relational,verify,47,Right;D;C/Right;C;B/Right;B;A,Left;A;D,True,True,1,adaption,,,
AutoML,31,66,spatial-relational,verify,48,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,32,59,spatial-relational,verify,1,Right;B;A/Right;C;B/Right;D;C,Left;A;D,True,True,1,adaption,,,
AutoML,32,166,spatial-relational,verify,2,Left;C;D/Left;B;C/Left;A;B,Right;A;B,False,False,1,adaption,,,
AutoML,32,115,spatial-relational,verify,3,Left;B;C/Left;A;B/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,32,206,spatial-relational,verify,4,Right;C;B/Right;D;C/Right;B;A,Right;A;B,True,False,0,adaption,,,
AutoML,32,208,spatial-relational,verify,5,Right;D;C/Right;C;B/Right;B;A,Right;A;B,True,False,0,adaption,,,
AutoML,32,162,spatial-relational,verify,6,Left;A;B/Left;C;D/Left;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,32,19,spatial-relational,verify,7,Left;B;C/Left;A;B/Left;C;D,Left;A;D,True,True,1,adaption,,,
AutoML,32,158,spatial-relational,verify,8,Right;C;B/Right;D;C/Right;B;A,Left;D;A,False,False,1,adaption,,,
AutoML,32,18,spatial-relational,verify,9,Left;A;B/Left;C;D/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,32,114,spatial-relational,verify,10,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,32,164,spatial-relational,verify,11,Left;B;C/Left;C;D/Left;A;B,Right;A;B,True,False,0,adaption,,,
AutoML,32,156,spatial-relational,verify,12,Right;B;A/Right;D;C/Right;B;C,Left;D;A,False,True,0,adaption,,,
AutoML,32,69,spatial-relational,verify,13,Left;C;D/Left;A;B/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,32,165,spatial-relational,verify,14,Left;C;D/Left;A;B/Left;B;C,Right;A;B,False,False,1,adaption,,,
AutoML,32,107,spatial-relational,verify,15,Right;B;A/Right;C;B/Right;D;C,Right;D;A,False,True,0,adaption,,,
AutoML,32,111,spatial-relational,verify,16,Right;D;C/Right;B;A/Right;C;B,Right;D;A,False,True,0,adaption,,,
AutoML,32,64,spatial-relational,verify,17,Right;D;C/Right;C;B/Right;B;A,Left;A;D,False,True,0,adaption,,,
AutoML,32,108,spatial-relational,verify,18,Right;B;A/Right;D;C/Right;B;C,Right;D;A,True,False,0,adaption,,,
AutoML,32,204,spatial-relational,verify,19,Right;B;A/Right;D;C/Right;B;C,Right;A;B,True,False,0,adaption,,,
AutoML,32,20,spatial-relational,verify,20,Left;B;C/Left;C;D/Left;A;B,Left;A;D,False,True,0,adaption,,,
AutoML,32,70,spatial-relational,verify,21,Left;C;D/Left;B;C/Left;A;B,Right;D;A,False,True,0,adaption,,,
AutoML,32,109,spatial-relational,verify,22,Right;C;B/Right;B;A/Right;D;C,Right;D;A,True,True,1,adaption,,,
AutoML,32,22,spatial-relational,verify,23,Left;C;D/Left;B;C/Left;A;B,Left;A;D,False,True,0,adaption,,,
AutoML,32,66,spatial-relational,verify,24,Left;A;B/Left;C;D/Left;B;C,Right;D;A,False,True,0,adaption,,,
AutoML,32,60,spatial-relational,verify,25,Right;B;A/Right;D;C/Right;B;C,Left;A;D,True,False,0,adaption,,,
AutoML,32,116,spatial-relational,verify,26,Left;B;C/Left;C;D/Left;A;B,Left;D;A,True,False,0,adaption,,,
AutoML,32,117,spatial-relational,verify,27,Left;C;D/Left;A;B/Left;B;C,Left;D;A,True,False,0,adaption,,,
AutoML,32,67,spatial-relational,verify,28,Left;B;C/Left;A;B/Left;C;D,Right;D;A,False,True,0,adaption,,,
AutoML,32,68,spatial-relational,verify,29,Left;B;C/Left;C;D/Left;A;B,Right;D;A,True,True,1,adaption,,,
AutoML,32,65,spatial-relational,verify,30,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,32,113,spatial-relational,verify,31,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,32,62,spatial-relational,verify,32,Right;C;B/Right;D;C/Right;B;A,Left;A;D,False,True,0,adaption,,,
AutoML,32,205,spatial-relational,verify,33,Right;C;B/Right;B;A/Right;D;C,Right;A;B,False,False,1,adaption,,,
AutoML,32,203,spatial-relational,verify,34,Right;B;A/Right;C;B/Right;D;C,Right;A;B,True,False,0,adaption,,,
AutoML,32,61,spatial-relational,verify,35,Right;C;B/Right;B;A/Right;D;C,Left;A;D,False,True,0,adaption,,,
AutoML,32,21,spatial-relational,verify,36,Left;C;D/Left;A;B/Left;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,32,110,spatial-relational,verify,37,Right;C;B/Right;D;C/Right;B;A,Right;D;A,False,True,0,adaption,,,
AutoML,32,17,spatial-relational,verify,38,Left;A;B/Left;B;C/Left;C;D,Left;A;D,False,True,0,adaption,,,
AutoML,32,118,spatial-relational,verify,39,Left;C;D/Left;B;C/Left;A;B,Left;D;A,True,False,0,adaption,,,
AutoML,32,207,spatial-relational,verify,40,Right;D;C/Right;B;A/Right;C;B,Right;A;B,True,False,0,adaption,,,
AutoML,32,159,spatial-relational,verify,41,Right;D;C/Right;B;A/Right;C;B,Left;D;A,True,False,0,adaption,,,
AutoML,32,157,spatial-relational,verify,42,Right;C;B/Right;B;A/Right;D;C,Left;D;A,True,False,0,adaption,,,
AutoML,32,161,spatial-relational,verify,43,Left;A;B/Left;B;C/Left;C;D,Right;A;B,False,False,1,adaption,,,
AutoML,32,160,spatial-relational,verify,44,Right;D;C/Right;C;B/Right;B;A,Left;D;A,True,False,0,adaption,,,
AutoML,32,112,spatial-relational,verify,45,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,32,63,spatial-relational,verify,46,Right;D;C/Right;B;A/Right;C;B,Left;A;D,False,True,0,adaption,,,
AutoML,32,163,spatial-relational,verify,47,Left;B;C/Left;A;B/Left;C;D,Right;A;B,True,False,0,adaption,,,
AutoML,32,155,spatial-relational,verify,48,Right;B;A/Right;C;B/Right;D;C,Left;D;A,False,False,1,adaption,,,
AutoML,33,203,spatial-relational,verify,1,Right;B;A/Right;C;B/Right;D;C,Right;A;B,True,False,0,adaption,,,
AutoML,33,164,spatial-relational,verify,2,Left;B;C/Left;C;D/Left;A;B,Right;A;B,True,False,0,adaption,,,
AutoML,33,208,spatial-relational,verify,3,Right;D;C/Right;C;B/Right;B;A,Right;A;B,False,False,1,adaption,,,
AutoML,33,107,spatial-relational,verify,4,Right;B;A/Right;C;B/Right;D;C,Right;D;A,False,True,0,adaption,,,
AutoML,33,116,spatial-relational,verify,5,Left;B;C/Left;C;D/Left;A;B,Left;D;A,False,False,1,adaption,,,
AutoML,33,67,spatial-relational,verify,6,Left;B;C/Left;A;B/Left;C;D,Right;D;A,True,True,1,adaption,,,
AutoML,33,108,spatial-relational,verify,7,Right;B;A/Right;D;C/Right;B;C,Right;D;A,False,True,0,adaption,,,
AutoML,33,63,spatial-relational,verify,8,Right;D;C/Right;B;A/Right;C;B,Left;A;D,True,True,1,adaption,,,
AutoML,33,206,spatial-relational,verify,9,Right;C;B/Right;D;C/Right;B;A,Right;A;B,False,False,1,adaption,,,
AutoML,33,160,spatial-relational,verify,10,Right;D;C/Right;C;B/Right;B;A,Left;D;A,True,False,0,adaption,,,
AutoML,33,112,spatial-relational,verify,11,Right;D;C/Right;C;B/Right;B;A,Right;D;A,True,True,1,adaption,,,
AutoML,33,111,spatial-relational,verify,12,Right;D;C/Right;B;A/Right;C;B,Right;D;A,True,True,1,adaption,,,
AutoML,33,117,spatial-relational,verify,13,Left;C;D/Left;A;B/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,33,114,spatial-relational,verify,14,Left;A;B/Left;C;D/Left;B;C,Left;D;A,False,False,1,adaption,,,
AutoML,33,21,spatial-relational,verify,15,Left;C;D/Left;A;B/Left;B;C,Left;A;D,False,True,0,adaption,,,
AutoML,33,110,spatial-relational,verify,16,Right;C;B/Right;D;C/Right;B;A,Right;D;A,False,True,0,adaption,,,
AutoML,33,109,spatial-relational,verify,17,Right;C;B/Right;B;A/Right;D;C,Right;D;A,False,True,0,adaption,,,
AutoML,33,60,spatial-relational,verify,18,Right;B;A/Right;D;C/Right;B;C,Left;A;D,True,True,1,adaption,,,
AutoML,33,66,spatial-relational,verify,19,Left;A;B/Left;C;D/Left;B;C,Right;D;A,True,True,1,adaption,,,
AutoML,33,162,spatial-relational,verify,20,Left;A;B/Left;C;D/Left;B;C,Right;A;B,True,False,0,adaption,,,
AutoML,33,118,spatial-relational,verify,21,Left;C;D/Left;B;C/Left;A;B,Left;D;A,True,False,0,adaption,,,
AutoML,33,161,spatial-relational,verify,22,Left;A;B/Left;B;C/Left;C;D,Right;A;B,True,False,0,adaption,,,
AutoML,33,22,spatial-relational,verify,23,Left;C;D/Left;B;C/Left;A;B,Left;A;D,False,True,0,adaption,,,
AutoML,33,20,spatial-relational,verify,24,Left;B;C/Left;C;D/Left;A;B,Left;A;D,False,True,0,adaption,,,
AutoML,33,113,spatial-relational,verify,25,Left;A;B/Left;B;C/Left;C;D,Left;D;A,False,False,1,adaption,,,
AutoML,33,65,spatial-relational,verify,26,Left;A;B/Left;B;C/Left;C;D,Right;D;A,True,True,1,adaption,,,
