model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
AutoML,13,15,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,13,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,14,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,14,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,14,12,spatial-relational,verify,3,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
AutoML,14,13,spatial-relational,verify,4,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,14,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,14,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,14,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,14,15,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,14,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
AutoML,14,10,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,14,16,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,14,5,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,14,14,spatial-relational,verify,13,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,14,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,14,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,14,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,15,15,spatial-relational,verify,1,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,15,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,15,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
AutoML,15,12,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
AutoML,15,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,15,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,True,False,0,adaption,,,
AutoML,15,3,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
AutoML,15,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,15,11,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,15,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,15,13,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,15,9,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,15,14,spatial-relational,verify,13,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,15,16,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,15,4,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,15,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
AutoML,16,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,16,5,spatial-relational,verify,2,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,16,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,16,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,16,3,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,16,11,spatial-relational,verify,6,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
AutoML,16,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,16,7,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,16,10,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,16,12,spatial-relational,verify,10,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,16,2,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,16,6,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,16,8,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,16,14,spatial-relational,verify,14,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,16,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,16,4,spatial-relational,verify,16,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,17,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,17,15,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,17,13,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,17,7,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,17,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,17,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,17,9,spatial-relational,verify,7,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,17,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,17,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,17,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,17,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,17,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,17,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,17,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,17,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,17,3,spatial-relational,verify,16,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,18,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,18,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,18,4,spatial-relational,verify,3,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,18,10,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,18,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,18,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,18,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,18,16,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,18,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,18,7,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,18,13,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,18,9,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,18,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,18,6,spatial-relational,verify,14,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,18,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,18,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,19,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
AutoML,19,15,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,19,14,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
AutoML,19,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,19,16,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,19,8,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,19,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,19,13,spatial-relational,verify,8,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,19,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,19,1,spatial-relational,verify,10,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,19,6,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,19,5,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,19,2,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,19,3,spatial-relational,verify,14,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,19,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
AutoML,19,10,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,20,12,spatial-relational,verify,1,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,20,3,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,20,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,20,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,20,1,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,20,9,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,20,13,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,20,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,20,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,20,7,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,20,11,spatial-relational,verify,11,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,20,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,20,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,20,15,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,20,10,spatial-relational,verify,15,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,20,16,spatial-relational,verify,16,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,21,2,spatial-relational,verify,1,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,21,1,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,21,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,21,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,21,10,spatial-relational,verify,5,Left;A;B/Right;C;B,Left;C;A,True,False,0,adaption,,,
AutoML,21,15,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,21,8,spatial-relational,verify,7,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,21,5,spatial-relational,verify,8,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,21,3,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,21,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,21,16,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,21,7,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,21,12,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,21,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,21,14,spatial-relational,verify,15,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,21,13,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,22,5,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,22,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,22,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,22,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,22,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,22,1,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,22,14,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,22,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,22,9,spatial-relational,verify,9,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,22,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,22,4,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,22,13,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,22,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,22,12,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,22,7,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,22,15,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,23,1,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,23,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,23,15,spatial-relational,verify,3,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,23,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,23,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,False,True,0,adaption,,,
AutoML,23,13,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,23,11,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,23,2,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,23,10,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,23,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,23,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,23,4,spatial-relational,verify,12,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,23,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,23,16,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,23,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,23,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,24,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,24,1,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,24,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,24,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,24,4,spatial-relational,verify,5,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,24,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,24,2,spatial-relational,verify,7,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,24,3,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,24,11,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,24,15,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,24,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,24,13,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,24,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,24,10,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,24,6,spatial-relational,verify,15,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,24,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,25,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,25,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,25,3,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,25,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,25,1,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,25,6,spatial-relational,verify,6,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
AutoML,25,11,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,25,15,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,25,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,25,8,spatial-relational,verify,10,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,25,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,25,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,25,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,25,2,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
AutoML,25,10,spatial-relational,verify,15,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,25,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,26,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,26,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,26,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,26,13,spatial-relational,verify,4,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
AutoML,26,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,26,9,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,26,6,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,26,16,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,26,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,26,10,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,26,1,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,26,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,26,4,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
AutoML,26,15,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,26,5,spatial-relational,verify,15,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,26,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,27,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,27,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
AutoML,27,3,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
AutoML,27,6,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
AutoML,27,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,27,11,spatial-relational,verify,6,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
AutoML,27,5,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
AutoML,27,2,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
AutoML,27,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,False,True,0,adaption,,,
AutoML,27,15,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
AutoML,27,4,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
AutoML,27,7,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
AutoML,27,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
AutoML,27,9,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,27,1,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
AutoML,28,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
AutoML,28,16,spatial-relational,verify,2,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
